"","COLD_S2","COLD_S4","COLD_S5","COLD_S6","DIET_S5","DIET_S6","DIET_S9","HEAT_S3","HEAT_S4","HEAT_S5","HEAT_S6","POST_S4","POST_S6","POST_S9","PRE_S4","PRE_S5","PRE_S6","PRE_S2","PRE_S9","HEAT_S9","DIET_S2","POST_S5","POST_S3","HEAT_S2","POST_S2","COLD_S9","COLD_S3","PRE_S3","COLD_S10","COLD_S11","COLD_S12","COLD_S16","COLD_S18","COLD_S21","COLD_S22","COLD_S23","COLD_S24","COLD_S31","COLD_S34","COLD_S35","DIET_S10","DIET_S11","DIET_S12","DIET_S13","DIET_S14","DIET_S16","DIET_S19","DIET_S23","DIET_S24","DIET_S28","DIET_S31","DIET_S34","DIET_S35","DIET_S36","HEAT_S10","HEAT_S11","HEAT_S12","HEAT_S13","HEAT_S14","HEAT_S16","HEAT_S18","HEAT_S19","HEAT_S21","HEAT_S22","HEAT_S23","HEAT_S24","HEAT_S31","HEAT_S35","HEAT_S36","POST_S10","POST_S11","POST_S12","POST_S14","POST_S16","POST_S18","POST_S19","POST_S21","POST_S24","POST_S25","POST_S27","POST_S28","POST_S31","POST_S34","POST_S36","PRE_S10","PRE_S11","PRE_S12","PRE_S13","PRE_S14","PRE_S15","PRE_S16","PRE_S22","PRE_S24","PRE_S25","PRE_S27","PRE_S28","PRE_S29","PRE_S31","PRE_S33","PRE_S34","PRE_S35","PRE_S36","COLD_S36","PRE_S19","PRE_S23","POST_S23","POST_S13","DIET_S18","POST_S22","PRE_S18","COLD_S13","COLD_S14","PRE_S21","COLD_S27","PRE_S17","COLD_S19","HEAT_S27","COLD_S28","HEAT_S28","POST_S35"
"bin_s14.mtb52",2768.54387046424,1273.17976593543,4778.24407409767,2390.95139914942,491.893268220366,2001.31897643341,361.4644817125,98.3479775156175,3709.49254194789,5539.9848828559,469.477015343929,1331.21887054105,3279.6159848724,267.405885297813,12705.901578527,5516.10704181636,1371.011627975,11710.1446412908,1737.2735888489,289.857526523183,7631.66239253848,11784.3739955493,1174.40806228501,505.162212111557,7314.43537835038,1210.80491880631,923.601013293417,1636.02705576181,444.761174366024,3831.70453359872,3872.0990969229,1914.92765058188,1336.51629632701,2446.44455634792,10405.4679893956,4171.39969726819,57370.869166865,3738.54459917886,5330.80353799566,10343.7415965981,76.271843832128,159.167309123868,2721.81570618358,11824.7432528134,120941.992843605,2436.19264659913,1416.40110264628,5442.04761233603,35005.6930812314,138.931893039682,621.816427404157,706.38256775136,11428.6154527022,9693.44340233697,1099.81362080292,387.982401195336,8501.42743877563,3735.28417139714,5329.38348310697,507.350313604081,1248.13420506597,11275.1652853579,1220.9374938776,42337.1713755443,15513.0358696424,1433.20285202318,228.850272855278,4806.04512727794,75.4487739455019,89.3379929636019,304.155048911279,7735.72002787032,1642.52747158309,3645.72203954766,2339.5416527916,11198.6925449894,3127.95864202842,2014.73865854673,1879.24687708212,10995.2053683485,288.436567760931,87.0625860999781,223.580601027705,525.616233024651,1953.83137171518,2423.89572867976,52743.2975732606,4593.8559327785,20980.971773615,8519.4515559076,4044.29463709612,3054.62256767816,8734.63213872545,1571.29442047135,837.557262828096,5142.81557906377,8477.08009490528,880.351784454322,811.08964754622,1014.27690219967,28924.0442526133,1909.02490482422,8791.78754839203,19751.4900035119,15816.0579676795,20728.339681626,10757.4358085344,4601.49926079841,17006.8622529352,4970.29915664467,7460.18989406552,5757.95688765522,2768.41630428492,5393.53335389724,17948.0979552283,2048.34174312575,2110.54549730884,1263.36108918838,304.182038538698,21570.7098728062
"bin_s36.mxb13",3720.67533907074,1417.43026867964,11725.4546883626,1113.98212951464,99788.3881075571,1847.40704398801,3327.17885887077,60965.6437043701,2279.07852725457,35895.5402496991,2508.38046570298,14635.7437215088,2542.84467676756,1521.2507984298,494.296604762777,1161.59346457419,480.633226911636,5634.37555731684,513.974230061972,7175.66547697755,6497.43151948724,78603.7379999094,64645.2635090844,2978.87854195252,1528.46688431158,549.635664596291,4767.27468847897,96.3420635012271,4001.05732947021,4147.72143431861,1437.03290744482,185.058126887362,2251.27138663366,2739.28767804645,840.245740863185,483.850806658687,626.781608036423,90.0770648454893,42.6424275377764,1056.25743752081,1479.58389558276,257806.954583885,4929.97308388503,8875.62191692257,1391.96524272593,917.317282414474,132613.811801174,6630.0246071095,1379.30343062838,2175.53246648604,350.252282059637,68.1292024595784,6198.21052774304,2729.2047301011,1288.84121357164,482061.864248822,539.991257947306,6585.83732115845,15333.2054180968,983.093997604193,8498.94881747039,206882.187656271,14371.207946438,4068.94591045214,4225.69611389878,5383.31760383219,3497.82402074751,633.799624531626,52285.5082671954,3528.21882415719,15284.6350412106,1767.52926890377,1935.47684921131,331.52254553536,16051.7805751893,27707.6741980526,6259.0640817025,1514.87795438933,434.408121031494,3855.63588119507,7721.18786540036,1332.17695086978,1626.54969880279,16356.0223639218,577.361742748688,4313.85517061788,35.293563763567,1719.89898214559,28.126148953327,244.54551202855,39.5396656128589,1382.7967760016,557.325547078804,120.975311482593,594.446862675405,235.948690671938,37.4415275935467,9.14812166736607,33.4905363228402,12.7694647665623,894.400150894089,786.839703790516,599.634867688478,242.297662616827,93.3423639583563,3875.90585611204,16699.7014505514,545.066681404453,949.919455080007,580.241964264735,380.632525308933,210.662681834469,416.481204526814,116.484696233595,71.9683377426547,757.994889076015,7777.30878424423,180.53572319997,2893.9671206409,595.975387411384
"bin_s22.cct46",2399.02223932237,3.57514573155986,731.189396989589,69689.2512658686,60.5854755327274,40637.0409092964,161.253082919221,2.68813630577498,48.855910763292,11.5247925318513,40901.8544017101,71.0338194988638,80669.4091409769,5.50044451308876,51.6111028094606,57.5316961099982,8450.63526233219,939.771813715645,14.9150787985974,4.13822047799767,33.7521680264553,4.58892801279041,1.83852210817765,41.4281660719944,57.1462981385459,10.9946716770425,2.36271827556755,0.870760040981354,145.42789116724,305.363253198339,8254.0821036925,8.87551435650573,340.420919055637,346.028158941723,5783.51686726414,4.52874909684068,116.815853746868,22.8807904373331,688.024293789043,126.599573044887,5.72572993330865,61.0301590351844,6450.07527621593,19.6214716707777,10184.8424722762,178.512583922069,124.889366769648,2.57219399156064,527.897426322095,1.69723222004519,24.5676625020055,391.064513356038,1270.00456166478,281.900891764454,8.9392768084457,13.3935965951692,9954.80548387293,14.2338848257878,53.0681449999057,21.9143464326489,18.4037710024005,2.64062691017821,326.087917018385,25724.8552890322,331.095125028268,406.962518060645,16.1691756493455,66.6499934885492,2.09195206808816,51.738771378696,64.4871026085392,24786.9706971159,1533.10454525299,106.370685921431,31.2160746410798,13.2149721072358,1653.42831188527,4.04000576318243,16.9796994447731,218.458593261816,13.4915032761667,6.48306334472263,205.451573869732,339.084395038043,31.9571808135956,9.27657942098284,147.832934800399,168.244525552916,773.290682059763,56983.0185473315,2.91962128578637,436267.178421317,415.167410248538,85.2994036341114,86.7071663660034,31367.5395196261,16.7469903294755,3.89237803336546,17.5320257599634,1677.92277821457,40.0664026970376,9.90128174998427,7.71228886839804,2.93024608807321,2.40571993273159,3.46410752930476,7.69794176426156,16.7711691817164,12161.7938462455,16.6613981938007,2.72686729876481,319.17836040592,145.700001795204,5.93637560017596,0.93799660455922,1.95472120930402,1.36282207529982,2.06482721702323,1.03930931554256,1.13976796530622
"bin_s6.mtb9",2720.92451548133,5706.60927442797,7890.45669370438,4968.9901358752,1744.38289297869,24930.0319674416,12982.0477415817,26335.998290969,9597.47136162984,9868.99319899045,212708.146691081,71452.225197223,72661.3037123699,39867.3751516629,118.31279382575,1431.37232849969,598.869951604993,2503.67950887654,516.57178449817,46380.9478040498,13995.3107299093,27564.4820853253,9664.08392961046,20520.3358105054,3940.34829521635,4936.56896986832,2278.09449900659,518.392860445154,10518.6685276334,2595.36467661454,4941.73993837717,3823.68206891133,46353.4800745994,664.350567398483,845.204862210328,559.831812623983,53344.0885263995,2112.4355199527,272.766325394747,1419.94047565922,2057.41934945392,2890.42347768023,8940.66160064072,26576.7758501661,2528.34661480992,7521.0289801223,2927.1086948634,2450.42048943801,15127.6358239745,15248.678410183,5208.98227004976,206.331998964217,2004.48696807565,625.978914944999,3234.43556838072,59043.5114733362,30757.4391923912,68800.5900323576,587422.475851215,29639.7214140562,223385.100049558,13943.8478819448,163099.39240357,160768.163327329,10760.950242544,29565.4238196563,145958.049691636,48511.0639247223,14113.7795549756,106207.346038163,22299.7325199785,62090.0860424428,17828.5433963669,8563.58623547403,535950.041328708,12710.6725022118,20247.931128166,164158.044220144,103637.695570884,17261.4462444099,14777.404027347,9164.69021034755,5705.71314944735,14643.6755269767,1117.8158767312,2027.86084888399,569.307244632461,1236.17096204834,460.151227486086,106.596453022627,418.496125593897,3785.09535376501,10006.5116300654,2293.66945640045,155.883855836629,833.237291087102,525.210441911975,99.9859660936791,956.172652196881,476.220612836902,1040.12570186477,556.512547326037,521.784872831032,367.421828949054,1598.36252462727,48734.7390885475,33271.8180549731,1358.732041436,169543.971440723,1703.60942962599,566.178567539784,79493.4779355339,30770.3959002026,526.30835523437,131.85802440177,259.669912702857,55199.3403451663,789.193128586074,38870.674537897,115064.580573992
"bin_s28.cct48",1335.08817211263,1608.27098365935,2135.74547409527,9040.64806135373,485.35459858381,42.8684686439949,3374.43864701251,141.679177153914,1177.99127159269,545.009675088361,149.340052360659,87.1196281135171,60.9034022208265,748.348999172946,15.7284471694278,17.1680423446584,3.95556783516181,374.627149112511,148.0355077513,165.174481902912,91.7360417841724,21636.1418659462,7.12440004701113,469.04635797377,175.293821913416,111344.733147724,452.998886347515,32.7396488622847,2067.97588191725,489.56598227992,3513.17484173458,5399.66465053268,4566.34879008324,1841.34160625828,517.937832217649,339.468702156088,1476.89138209244,5.86171799661383,44.0703147733863,217.063103867151,46961.9514360349,2321.2331179605,166.970668599767,1380.24699898709,204.503703302148,928.652499881127,30.3768971952846,390.944724101365,1212.98063602758,15789.6469777947,164.246434413665,180.49674900151,207.681011945907,72.0503837339384,1207.92059772403,9.14576871098937,3.53287719930809,785.072037275484,3.49458224042488,633.401868983932,39.90607880303,308.072878330771,201.505047276873,60.8175221380813,444.946753555736,74.3013310305442,208.886240581396,92.8592769885026,170.791956844599,296.523992185438,456.853452130543,32.9619034238305,140.955996813331,19.4683167308274,8.99705180706443,209.183427044312,681.795725087959,87.2638081852962,52.058180928996,44.9197922392598,118.859954389775,108.644776242476,3.97463854351428,2335.9563222168,16.2192020363371,221.643332628918,7.26097736296719,70.6985613685364,2.09266106525673,8.97186006827815,8.41698082623354,838.570537739536,31.4394655503756,3.03169225578719,16.806301589353,31.7861635922424,0.84751903497328,6.31690975443717,2.40184175772197,4.56216768628756,9.1239254223432,287.906459473658,7471.13618000889,15.25457043137,40.0420001501579,136.795865469101,1196.10236738773,202.189362574631,6.92973412397679,20.0865988763576,533.439896408038,978.018333344898,60.8847746239647,708.007848832492,29.5179147474337,2385.90133073888,441.673559796094,219.124634518485,688.610018540879,18.0852922903459
"bin_s19.mtb52",142.054293910322,1593.91155383251,592.314055898171,2088.09471550144,364.43816559653,517.257172238355,838.484047194148,2238.34431731269,31298.8018939233,68510.7623282772,12229.0219507314,672.683119509835,895.295136844441,522.985838915921,129.06854241867,201.633756414739,94.2195559467063,4705.14076428647,9293.73666913376,19295.9502228623,65.0454976496681,19990.8405202022,133.433457226571,11314.5484867904,215.328202661057,32967.6184863954,664.700913030674,62.1629953551455,1210.04703036521,386.776400431712,1484.30408233036,2857.05793436355,670.874504592704,474.259061112215,547.189685782727,276.24780460804,3105.86079293564,51.8553907929805,244.030797400756,167.298098461754,655.054188193341,234.66240747936,301.14792757139,709.381695635486,1815.64804153493,1208.00859443469,44.9270395858937,65.9281556891025,3935.78720376513,945.548682970832,75.9250871917332,178.506000438351,270.000183385978,166.186549607909,46202.6720160511,18654.9594154408,1450.21816547598,26423.4026058828,188.177327530805,80715.7558015489,17826.2913707123,42193.009439301,1976.27537205607,8998.18957689577,20757.5143553792,2556.62530086266,755.570424916594,30182.2006001465,19272.8367023575,331.982422749625,3648.87761468389,2383.5527169257,3432.83770065717,2677.96236433397,592.218343247447,392.597984915911,4485.81764922225,10936.4557185511,2013.17424391105,273.975488405237,193.537141502916,2115.86589651625,459.367136143343,6405.24737017032,172.26290950658,270.790131756553,1662.07218368353,282.248524137013,94.6187216703479,37.3203662995112,97.402898179434,567.728445450313,1429.70849352535,72.9496158017326,110.977679108974,165.306906287838,158.344747348982,397.690391680892,817.600746037455,597.399460367536,115.306204625365,299.679817451115,6648.33439794339,322.558031420369,93.5952759293046,4614.72762984512,7953.68519337533,313.121606452271,485.314668551215,1176.56000704121,353.325497664,1758.94693066334,252.755873003209,747.432115075222,343.404427068361,1769.90672483524,24259.5035047285,176.979493674716,1067.97573892627,1180.04467938933
"bin_s34.mxb8",40982.0199544864,13203.6349416108,115856.571207605,21242.3820823055,11803.6650035987,38640.0632062447,1008.80615743887,2320.01043064254,16807.8188969481,51271.3489235672,4119.28116435617,2059.88495399539,43569.7228949643,1924.42005055503,5075.05952682448,115187.967752185,24973.7049307234,35827.5807057525,4319.13316766112,1390.86186201308,12404.8530257934,122159.129104396,11163.8114305102,2203.19497838802,5434.92203885687,2375.15872803459,21701.745069234,112947.256057634,8253.82777638435,44035.5786234061,32793.0561369007,24272.6075661158,35902.5929843254,17624.7351754603,41888.2958971872,5971.27616970825,6508.25334741648,15839.8130439916,197139.249544419,76257.0583400106,5305.1745881116,5823.00734478171,13588.8303915527,12195.8465451541,52099.8095401321,43612.9852333417,40598.8143051426,3138.38082807985,5093.22112699524,3742.33847231532,12813.818854157,190312.150475662,122637.331583642,56915.6234090543,14822.4327849416,1803.62242073572,7947.26486171361,5136.34895255862,10609.3390722884,5672.22726174643,4601.44542317357,26108.3880267058,8434.53598183677,24455.9420611939,34632.745264135,34472.8252011835,5018.85032622954,6700.38853405048,16261.3853954893,3385.66682137416,3399.43238809675,28553.5431722292,2886.25902715587,62500.6241709402,6224.11215554353,29582.6150548845,23688.042923004,3864.84842096781,5384.3849750371,76334.1729569423,5049.0065782292,2113.70001198369,2792.73883415326,11041.4944089782,31330.5840522084,3259.65663867212,16565.3545160281,15994.5282413384,7085.78674019674,10734.1075361932,5037.40162880703,6447.25784553942,6213.39171720092,1250.89898439792,302174.446828225,10001.702667487,140625.302943233,15267.6202940933,40183.1344874486,11900.5713404409,699722.022359805,30578.6863777517,45181.9416760738,161727.181709304,92113.0664891741,34629.5876353386,16667.2253485845,39312.8639892144,7928.32590794775,48475.6031427429,40606.2200414982,52832.052835177,12419.8969459689,64989.9478253631,20874.5176196254,28128.2943593484,6481.69423726768,18761.1037992892,5693.12042315343,7475.9607294839
"bin_s27.vmb37",2153.76868477056,2838.77601107835,1494.79924681384,1966.78804849484,2784.10940859448,9731.04903455779,1069.6267196487,1462.00324492104,2886.88742349419,18996.0878330135,39300.2819421466,1749.2457152795,5542.4915597944,136.009779595396,104.94258592172,524.099877103423,1078.98389894626,147.412064059478,690.43424709664,2719.44489197538,998.769645517122,1487.03602250078,770.222217451968,103267.975998495,390.430206654499,876.012094635407,580.80401327166,6686.41535413524,273.882587720614,404.00870862089,247.210556721135,261.315165090267,495.84775270833,1237.63149459556,778.503922033973,905.794870867825,87.1272915326372,1447.65269777428,49.9856162147926,243.438149197656,45.9179753454839,2306.51678483008,1327.19699755403,820.723437664706,68.6937858794792,1876.57376450763,756.569533763633,215.648581204082,1025.59036694352,4877.00160373873,620.490707209545,190.178272373162,872.64743225257,2206.47474145019,1738.16870946691,10044.945915233,5703.83042612067,10196.1540594805,123275.717647799,10760.3764378088,3594.08232842215,6353.56981078422,5378.01549903823,8363.68312895637,1074.71937315582,1093.69398847851,3033.30672879799,204312.634305392,1860.5815398392,100.393374904894,167.475152372475,1056.84521220526,790.121856493885,444.037591738148,7565.54093006874,2018.8762148206,1580.81561719284,555.880883447685,560.433260408096,1963.21640019867,2031.1832605938,320.458334944647,27.7233366163885,476.384608932858,522.622202863497,10282.8268506458,162.465454332703,1032.30550774399,261.003832891095,234.916363604353,56.1956014014594,207.378691614895,2206.60377923147,536.286962134312,75.2524155513397,244.593124978298,165.830889930189,41.0184326311165,1198.47825394573,31.8750484937764,116.756295256726,133.543370440112,361.92401237851,3336.71046575791,79.6445641178504,951.962620774617,814.12990412085,1380.55493346654,4865.20652368574,2859.98901993791,1638.64872074323,231.090849710527,297.894560373892,59.5273649631209,109.719868496668,336.977176067581,1999.66180251221,1122.90925912073,811.178264006942,2537.28137183937
"bin_s19.vmb3",544.588429040636,1465.40992380789,2067.03541845353,1513.63099260963,2230.28801476147,13322.7819567599,549.345001893947,524693.528914173,888.895842780765,3093.97704522788,987.018223082187,1032.40832419399,7110.99819028334,1810.75117817476,493.332746505776,1846.30743966587,2509.61024332922,2064.67269243128,2495.48231060893,764.777051448281,950.616809633306,56948.4747178176,504052.720796247,431.802756868154,855.981522697301,2545.72581810503,467559.255875543,242873.529097935,1213.51057348377,632.863217553637,368.547383683216,653.791065881109,33503.7645705807,1427.58560226155,592891.129954714,213.063035646531,880.447481471206,269.192122086694,108.23993213657,12078.3822518851,1973.56544739498,1714.55794198939,952.418290367346,1263.37550843493,532.326834179725,898.55669968254,481066.498367689,1088.93952780718,1759.1287120543,990.019652900837,6133.90436075347,360.877647273718,3281.25198942882,2615.65267545551,2147.38826442272,673.98368102004,215.784744958313,1059.75748971852,969.741397845655,496.94764425953,22456.8925148221,137994.532125,617.736683460319,1701.11500881396,784.294366044917,769.352685058608,1183.34889998711,4044.30319048571,196343.086668238,1201.76900695397,1543.10174365508,827.558986988771,1249.68235287817,687.551310106619,88630.7753721343,154804.943299016,2964.29281270394,1058.53945101757,1118.79990517513,913.807907577931,870.255069412461,1284.37616341321,1053.15877862441,2882.63357389276,1770.25108591408,15992.178162492,1461.26569561734,2346.080991813,2917.12349763125,7684.99885524012,5222.05525426447,2076.76083473644,2273.28726597012,7268.94207822949,179.885661568502,5403.51787732641,212.65926077227,281.03942278571,1821.49222640759,160.754674666103,6275.23182659238,11553.7816977518,162541.41448371,36556.1111304011,2430.1858861061,1084.46294199465,1671.52304816489,493112.48071681,470201.603479889,188592.446271567,1443.26598485235,1862.70123546999,1200.28751695739,1441.91496381408,846.941979671317,84302.3961228965,1038.89111418567,1065.75349424702,763.703162966305,2956.88637001131
"bin_s28.mtb8",18.4492067145509,46.0544064273649,71.7642272624141,29.6109310344726,8.34459657471411,11.5047118713237,19.1885271574877,8.67605269362203,22.900998193761,13.6341161553219,18.5138035311759,28.3171726277171,18.0907579628178,22.4246835594867,57.0924636319955,33.0199003026392,75.9843210081377,50.6526246714306,59.6276239094127,41.4936681261651,8.98417217241306,21.2102576778086,26.3177102133253,5.14052029814104,46.7860732820124,20.2330644466596,8.53792639438619,29.2763168217986,45.9251464757987,42.3984761248847,18.5533112045691,8.55945632994748,4.45705120644272,6.27295220642405,5.06834854801205,24.0811045816434,0,23.4954962529222,10.3790189453495,25.6749331025181,14.0111453454993,22.6442271088891,21.0660720944213,17.1736153790887,7.20383100423649,8.35362782573713,8.70931019641063,8.67246294806639,30.2982904481867,6.32478395381938,6.2884264087297,37.0990689116582,28.0924977522041,49.3632498067242,7.59258536601908,21.4897240627484,5.54686294266505,21.849680790263,5.02247481558752,7.08201043741433,18.965934553295,8.74699643979397,19.0874927642218,47.229265462591,70.3205514630514,25.9240573260879,20.0554703814785,40.8227467128209,15.2857228445422,18.20390533892,11.0315833658617,36.8305157434694,18.3863597045123,10.0036182907335,22.0365555597921,28.5944330107396,14.3800701499042,40.5932690464481,65.9421074524969,37.7722847512198,31.28313639025,13.454185810391,6.85988231698994,39.1361240423051,57.042216832719,49.0662963083859,49.3319455535323,17.8623359305058,75.688816190867,24972.2687549031,20.6037689103685,777.170376387348,48.3749048237714,41.3165198090104,12.8131771995563,14659.3119527933,27.322964111686,25.2908686499402,179.502390638074,42.6193775853229,25382.3119520912,21.6166626654756,14.1926236898351,37.9430091205044,30.0825001484591,29.7300366305008,40.5255115759761,16.6661965639541,28.8887128844708,62.5490922140302,15.8071639385188,10.8437807679403,8.36441647831077,9.36383994196046,40.2093387119691,3.37237220715085,12.8790515626171,69.4767235121311,27.684889360238,14.4355317617355
"bin_s23.cct42",15221.71856789,19127.6094807138,6163.99787824393,42130.822973367,3010.57657673828,10693.9523889539,543.538280398247,5908.68150892595,50984.038569926,2007.89223543905,3171.9078764164,5141.88495411812,36473.073643397,330.518487885134,33449.791782862,10461.0539595569,76287.4027867838,9030.92845830474,15531.4802818873,255.236588106701,661.480891243283,1818.70091096108,8115.08159405171,600.09191709588,4071.94590375835,26426.9198524148,52536.390455846,3511.14102397096,7357.56476486439,11516.8100028052,18859.0146850867,49914.8542515768,5531.33090671277,2274.30089373529,3042.48625998315,143378.48238265,14349.8429142382,411411.566107826,70311.3418478023,509077.912516828,138.449847559258,333.487588065801,11900.8736914342,412.669752662297,11289.5684574414,1869.56872573263,708.923098031572,33860.4446723933,2625.97642178967,3202.9871540381,45648.0116407979,31831.4972635277,42698.928685034,97932.8475849094,6332.75847520386,358.887715976564,3162.14458200689,2896.65207123561,4079.34691138938,27.1522735576539,5019.27416870108,150.930322414294,1331.56896453395,16763.2709949686,19059.2551043687,215814.477904191,44811.1449826976,6047.41005343563,9563.25777556048,1716.19498564565,294.190751687097,12455.7589799985,4529.46730372221,3149.21434372067,1002.71084910308,1063.01808068835,7590.58258639854,1014.87987462301,4607.31635750459,4370.1735200536,1565.15798230099,70725.4699707491,104734.107633696,10990.6987903189,7190.98794218211,11718.2189558306,22853.0063426462,51535.9457227977,16828.3349596212,10915.5550217707,13304.0814104073,4950.38029951579,311931.526798149,13039.0953891657,1301.11260374781,16121.4029752459,67484.2654987533,440168.564718914,23181.5196936054,73878.2998722698,6997.87141607474,222.598688876707,1912.50998081301,23823.7612861957,4489.75218538494,3727.83857569114,35054.5373881827,78557.3548216026,2256.86608680593,2656.37747460529,57188.7877936992,1699.542049805,22674.1153214234,5852.69150253206,26561.2802350305,5640.87538817025,57352.0104309889,7268.1114066034,10007.285613903,4754.15625491526
"bin_s6.cct39",127.786193571729,987.378281173486,2298.81890897466,70664.3445160204,60.8288261136665,102.926881908617,494.115654271803,10.8954372952992,966.641461066899,98.5334997113841,253.916472100582,33.6048505736367,940.11569588062,27.9115895816183,108.216750168099,47.5023255748721,39.204811664344,849.409863138173,74.8975620115969,14.1992804952994,3245.67193833756,26.6988842165116,6.04779149937018,5.29080983360901,99.4179507792136,214.394249961507,5811.83241921256,35.982459070716,498.97008530222,4324.98249567848,8130.27250338816,4702.84305748813,6906.66895960871,23.4398519781177,259.004757891657,190.41501572684,3423.44323814524,9323.75168447031,213.197082989067,1906.97552697277,249.753594550734,240.456820352214,1185.67462544204,13.1046270900381,31762.3012296623,267.815433816591,76.0867574558044,23.9543273751804,1522.29315133264,23.2374366149758,100.214528266105,374.616912283841,14625.1135000235,2538.03735942784,342.067037878021,8.2701851987451,16.3405194404112,10.0249413566609,28.1971310796652,46.8184831702039,15.5256006670725,22.0258586748619,65.1013359253448,34.2899136276866,405.801440038538,538.679520299912,71.5467353169884,19.4088673614516,18.992352338248,380.046547672918,47.1667783008987,58.3060269424373,44.4399278835566,191.494499055583,17.6221769723654,16.4482809709386,46.9856808658769,123.365240430988,384.786820537488,199.698649500231,12.0130754472192,63.970880952801,29.5696875309967,192.642217062613,29.4714465974172,36.3149168595491,333.931800997747,145.64659865853,79.7428117083237,22.861352746049,79.6312415395488,415.968064493355,820.562236914968,146.734426667993,111.673447070802,47.3888453094154,43.08895934823,73.695745761724,155.868490543235,76.1152893420549,92.8680062158424,65.8204534556676,4649.77272610203,22.712045334204,17.7114485046361,9.30928997849833,77.1644742256732,9559.51080815279,163.812091671827,197.701738094315,208.097706492441,2350.52463570033,113.61778302544,520.736544961814,53.4988033359135,501.600013702307,50.9876978729383,821.191817380113,50.5041928156643,963.920849446662
"bin_s34.cct50",1652.02216761692,4983.70741959044,645.609083047723,519.197463807117,1254.84140095808,11149.3467142763,2654.69255068095,95.6899663760548,1868.69931117661,1722.73465349422,799.040108522406,582.57035335776,817.627186855459,168.03797252747,221.049544583903,48.5878211312405,9.60978712010782,2243.18255467048,1787.99005757555,497.553588684245,469.948420835362,6010.54566686134,105.625922593599,323.847042726515,98.8889240563997,14922.4435953439,1021.42326871046,47.9451833035027,3664.27368841436,848.50512313183,2935.30673032779,3749.09833059911,195.701600296559,214.3420799915,145.154688895741,329.841446994416,5524.61874989445,66.3076924946851,612.487835283169,205.5493822926,3183.71518230908,1065.4435453909,1599.50474805583,1804.52122834932,4560.0683417866,8457.92405946826,258.05562408389,458.549175427223,11998.8424275915,6429.38307713765,1324.63984377753,2701.73654599886,421.984854378064,62.4705661086634,2271.73032758468,868.626857292507,7822.78855983511,1394.76845916883,1951.203266818,1530.02706536281,1359.27631541848,980.917393031516,761.673715708057,2274.34127835355,1818.26074922775,147.206345921554,232.827864104239,3477.09887681903,1404.1757511006,347.981806815007,704.053506102794,2382.99240510885,3188.48852518761,7057.22827061898,434.360636011791,181.634519596996,563.702526274792,2920.3201258017,2092.47879646163,77.2268315594468,71.7267390075858,25581.0130658001,20730.3470494051,7196.61250947357,123.13090767503,83.1202627209707,1341.2275640001,252.392900226224,49.9064354736627,7.34179990972415,122.159817355798,1482.76647232261,1035.79318386475,80.9608341756773,79.9326502641806,83.713631434985,500.492217213078,608.119661376134,1017.80332615055,133.750264765265,19.4735374863298,100.894993456021,7673.47617819435,161.095555339639,57.5098508846325,1901.35601874849,548.689281022237,525.454340195202,292.880370350894,13.9689911570654,901.502895312971,2804.43609929443,75.3864700965692,3345.46602362564,90.4484221472249,1517.84847887389,789.092684965359,238.400993642739,280.777333921237,424.148470867883
"bin_s24.vmb3",3794.79146532174,8138.65169936234,6879.04484890891,20932.3051308666,189188.188046121,9904.79844573247,4484.42230151239,12379.5280390016,8008.65047193514,26752.4448047384,144483.328552874,24316.7236699812,43691.411526599,34921.2913288907,469.450102762061,866.071685606811,313.586406035913,27878.5872949282,11077.9058501798,15250.7885034897,798.456186756383,75420.930580777,3540.33769759993,31236.8930068535,4555.29837050022,5102.96117443571,4548.13009592692,78.7400306798495,16202.7302207067,3900.73719301692,4363.21254897254,1744.10568251689,8268.35936193885,2449.18128633464,1283.91016895131,533.715286767559,4209.04257010765,9818.58703578938,385.260190026242,1700.07440418178,51727.1422005806,117171.758278773,14963.0405503851,16913.4144138243,1185.01040875331,4695.73844380538,1370.11748349735,15959.4842147374,11835.4424315074,20404.0119178594,7888.58013451017,1278.71139156137,6687.37522799946,2653.34979753548,3715.19626025458,51228.7039416391,1960.30389310225,65797.1907196862,7314.36017463793,20341.9354167587,120720.797984689,58028.6785698412,10279.3790891252,10342.3863669646,6170.57718893385,13510.1301127427,16514.0909105368,209618.888349288,12615.0244300471,38286.0739422904,79870.7450507289,14085.7098278788,36971.7736089966,17717.1785918431,51691.1151587084,25130.5510035959,20286.5167405244,53473.089954356,32539.5463969157,18371.3900866533,4046.42332031559,28134.6745624149,15193.9668553453,22994.6185645621,694.878621762476,742.522640912271,886.280019093083,16568.3773504334,33.1115148347227,289.421658343846,120.918283353962,5852.88551196472,816.46072785128,120.609050356598,566.202537135888,1061.57974301045,27.6809423656249,153.32537646713,138.145753990185,179.226874782836,487.228468504643,606.337625522539,2468.07642581501,128.427265830344,109.031167919803,15952.0273487135,31660.5601361283,1350.38335872615,5200.23222238166,1446.51918077244,669.244916226808,511.089971156986,3604.86077841149,313.526002193174,86.2810051999285,1755.31659658637,24543.4594177286,1171.11292457371,9360.4954795364,65920.865707537
